u1,u2,joint,pressure
100.69436039680285,-19.048730754649213,DIP_end,0.203
100.58941327876515,-19.88850152757972,DIP_end,0.21
100.47150154257423,-20.739645160589784,DIP_end,0.217
100.34011204253176,-21.60196298882782,DIP_end,0.224
100.19473026360019,-22.475240470972157,DIP_end,0.231
100.03484064046917,-23.359247081984545,DIP_end,0.238
99.85992686885527,-24.25373620883378,DIP_end,0.245
99.66947220842692,-25.158445047845625,DIP_end,0.252
99.46295977683789,-26.07309450222846,DIP_end,0.259
99.23987283444954,-26.997389078218507,DIP_end,0.266
98.99969505943459,-27.93101677818467,DIP_end,0.273
98.74191081307669,-28.873648988932892,DIP_end,0.28
98.46600539521458,-29.824940363353196,DIP_end,0.287
98.17146528992727,-30.784528693460324,DIP_end,0.294
97.85777840171453,-31.752034772793202,DIP_end,0.301
97.52443428260042,-32.72706224605862,DIP_end,0.308
97.170924350771,-33.70919744383338,DIP_end,0.315
96.79674210155576,-34.69800920007626,DIP_end,0.322
96.40138331177263,-35.69304865014902,DIP_end,0.329
95.98434623867873,-36.693849007005205,DIP_end,0.336
95.54513181500573,-37.69992531317657,DIP_end,0.343
95.08324384180622,-38.710774166174126,DIP_end,0.35
94.59818918109667,-39.72587341492142,DIP_end,0.357
94.0894779505554,-40.744681824856826,DIP_end,0.364
93.55662372281492,-41.76663870937808,DIP_end,0.371
92.99914373218118,-42.79116352535952,DIP_end,0.378
92.41655909191446,-43.817655430550246,DIP_end,0.385
91.80839502551645,-44.845492800762706,DIP_end,0.392
91.17418111578687,-45.87403270488698,DIP_end,0.399
90.5134515757367,-46.90261033591739,DIP_end,0.406
89.82574554577441,-47.93053839635706,DIP_end,0.413
89.11060742191408,-48.95710643657492,DIP_end,0.42
88.36758722008886,-49.98158014492725,DIP_end,0.427
87.59624098198688,-51.003200588727914,DIP_end,0.434
86.79613122815935,-52.0211834054545,DIP_end,0.441
85.96682746447824,-53.03471794391691,DIP_end,0.448
85.10790674834152,-54.042966355490044,DIP_end,0.455
84.21895432133714,-55.04506263592365,DIP_end,0.462
83.29956431537562,-56.04011161869318,DIP_end,0.469
82.34934053958732,-57.02718792134489,DIP_end,0.476
81.36789735554748,-58.00533484681711,DIP_end,0.483
80.35486064863797,-58.97356324229079,DIP_end,0.49
79.30986890357688,-59.930850318732254,DIP_end,0.497
78.23257439233869,-60.87613843494394,DIP_end,0.504
77.12264448285111,-61.80833385063268,DIP_end,0.511
75.97976307697661,-62.72630545373948,DIP_end,0.518
74.80363218637349,-63.62888346805042,DIP_end,0.525
73.59397365486996,-64.51485814792379,DIP_end,0.532
72.35053103597544,-65.38297846782257,DIP_end,0.539
71.07307163409106,-66.23195081523335,DIP_end,0.546
69.76138871785899,-67.06043769648043,DIP_end,0.553
68.41530391390629,-67.8670564659046,DIP_end,0.56
67.03466978898676,-68.65037808986904,DIP_end,0.567
65.61937262819673,-69.40892595807495,DIP_end,0.574
64.16933541654028,-70.141174755715,DIP_end,0.581
62.68452103062895,-70.84554941105972,DIP_end,0.588
61.16493564673027,-71.52042413415407,DIP_end,0.595
59.61063237070949,-72.1641215633978,DIP_end,0.602
